year,city_code,province,eol_tons,formal_tons_served,informal_tons_served,unrecycled,informal_tkm,scenario
2020,511600,sichuan,64.37551631,0.0,64.37551631,0.0,643.7551630999999,radius300
2020,511700,sichuan,45.30070439,0.0,45.30070439,0.0,453.0070439,radius300
2020,511800,sichuan,11.03406178,0.0,11.03406178,0.0,110.3406178,radius300
2020,511900,sichuan,19.71516337,0.0,19.71516337,0.0,197.1516337,radius300
2020,512000,sichuan,31.67125339,0.0,31.67125339,0.0,316.7125339,radius300
2020,513200,sichuan,0.51621526,0.0,0.51621526,0.0,5.1621526,radius300
2020,513300,sichuan,2.84465994,0.0,2.84465994,0.0,28.4465994,radius300
2020,513400,sichuan,38.66867025,0.0,38.66867025,0.0,386.68670249999997,radius300
2020,120000,tianjin,3109.796777,0.0,3109.796777,0.0,31097.96777,radius300
2020,540100,tibet,50.02623534,0.0,50.02623534,0.0,500.2623534,radius300
2020,540200,tibet,0.36429874,0.0,0.36429874,0.0,3.6429874,radius300
2020,540300,tibet,2.1019254,0.0,2.1019254,0.0,21.019253999999997,radius300
2020,540400,tibet,1.60818977,0.0,1.60818977,0.0,16.0818977,radius300
2020,540500,tibet,0.0544567,0.0,0.0544567,0.0,0.544567,radius300
2020,540600,tibet,0.60343289,0.0,0.60343289,0.0,6.0343289,radius300
2020,650100,xinjiang,66.20402798,0.0,66.20402798,0.0,662.0402798,radius300
2020,650200,xinjiang,2.51246109,0.0,2.51246109,0.0,25.1246109,radius300
